time,cr
96,CR9A
60,CR9A
68,CR9A
79,CR9A
68,CR9A
71,CR9A
66,CR9A
128,CR9A
91,CR9A
68,CR9A
95,CR9A
74,CR9A
79,CR9A
91,CR9A
97,CR9A
105,CR9A
68,CR9A
67,CR9A
60,CR9A
59,CR9A
61,CR9A
122,CR9A
106,CR9A
65,CR9A
179,CR9A
49,CR9A
84,CR9A
95,CR9A
111,CR9A
151,CR9A
98,CR9A
75,CR9A
81,CR9A
91,CR9A
110,CR9A
60,CR9A
204,CR9A
90,CR9A
158,CR9A
52,CR9A
108,CR9A
59,CR9A
85,CR9A
102,CR9A
58,CR9A
88,CR9A
79,CR9A
84,CR9A
95,CR9A
149,CR9A
74,CR9A
56,CR9A
114,CR9A
93,CR10A
122,CR10A
82,CR10A
74,CR10A
71,CR10A
119,CR10A
46,CR10A
105,CR10A
225,CR10A
131,CR10A
170,CR10A
88,CR10A
76,CR10A
72,CR10A
107,CR10A
72,CR10A
225,CR10A
125,CR10A
229,CR10A
51,CR10A
186,CR10A
96,CR10A
78,CR10A
119,CR10A
111,CR10A
76,CR10A
90,CR10A
79,CR10A
89,CR10A
71,CR10A
66,CR10A
68,CR10A
93,CR10A
75,CR10A
151,CR10A
111,CR10A
96,CR10A
89,CR10A
182,CR10A
106,CR10A
133,CR10A
50,CR10A
83,CR10A
121,CR10A
56,CR10A
65,CR10A
149,CR10A
56,CR10A
81,CR10A
83,CR10A
102,CR10A
88,CR10A
111,CR10A
70,CR10A
128,CR10A
139,CR10A
71,CR10A
143,CR10A
75,CR10A
94,CR10A
113,CR10A
65,CR10A
81,CR10A
87,CR10A
79,CR10A
86,CR10A
71,CR10A
85,CR10A
159,CR10A
66,CR10A
121,CR10A
105,CR10A
105,CR10A
249,CR10A
72,CR10A
56,CR10A
74,CR10A
54,CR10A
49,CR10A
51,CR10A
70,CR10A
133,CR10A
130,CR10A
53,CR10A
84,CR10A
75,CR10A
98,CR10A
70,CR10A
74,CR10A
151,CR10A
63,CR10A
135,CR10A
59,CR10A
96,CR10A
78,CR10A
82,CR10A
105,CR10A
54,CR10A
59,CR10A
218,CR10A
103,CR10A
83,CR10A
105,CR10A
73,CR10A
132,CR10A
108,CR10A
65,CR10A
102,CR10A
69,CR10A
61,CR10A
77,CR10A
63,CR10A
134,CR10A
105,CR10A
126,CR10A
195,CR10A
194,CR10A
93,CR10A
54,CR10A
101,CR10A
127,CR10A
71,CR10A
90,CR10A
47,CR10A
71,CR10A
98,CR10A
99,CR10A
108,CR10A
79,CR10A
64,CR10A
84,CR10A
65,CR10A
73,CR10A
64,CR10A
87,CR10A
113,CR10A
67,CR10A
57,CR10A
98,CR10A
10,CR1B
6,CR1B
23,CR1B
8,CR1B
7,CR1B
9,CR1B
14,CR1B
5,CR1B
7,CR1B
6,CR1B
6,CR1B
13,CR1B
6,CR1B
8,CR1B
9,CR1B
11,CR1B
7,CR1B
10,CR1B
7,CR1B
7,CR1B
7,CR1B
5,CR1B
10,CR1B
5,CR1B
6,CR1B
5,CR1B
6,CR1B
12,CR1B
11,CR1B
6,CR1B
7,CR1B
6,CR1B
8,CR1B
5,CR1B
8,CR1B
8,CR1B
29,CR1B
8,CR1B
5,CR1B
6,CR1B
7,CR1B
8,CR1B
11,CR1B
8,CR1B
5,CR1B
7,CR1B
4,CR1B
9,CR1B
10,CR1B
9,CR1B
10,CR1B
8,CR1B
7,CR1B
7,CR1B
8,CR1B
8,CR1B
11,CR1B
11,CR1B
13,CR1B
11,CR1B
6,CR1B
6,CR1B
6,CR1B
6,CR1B
6,CR1B
6,CR1B
7,CR1B
7,CR1B
14,CR1B
16,CR1B
9,CR1B
9,CR1B
6,CR1B
11,CR1B
7,CR1B
7,CR1B
6,CR1B
6,CR1B
6,CR1B
7,CR1B
6,CR1B
5,CR1B
10,CR1B
7,CR1B
7,CR1B
7,CR1B
7,CR1B
6,CR1B
5,CR1B
16,CR1B
8,CR1B
22,CR1B
22,CR1B
7,CR1B
6,CR1B
7,CR1B
9,CR1B
8,CR1B
5,CR1B
7,CR1B
7,CR1B
6,CR1B
17,CR1B
5,CR1B
9,CR1B
4,CR1B
7,CR1B
7,CR1B
7,CR1B
7,CR1B
4,CR1B
6,CR1B
5,CR1B
6,CR1B
15,CR1B
7,CR1B
6,CR1B
4,CR1B
5,CR1B
5,CR1B
5,CR1B
7,CR1B
12,CR1B
7,CR1B
10,CR1B
4,CR1B
9,CR1B
11,CR1B
5,CR1B
5,CR1B
16,CR1B
23,CR1B
9,CR1B
6,CR1B
7,CR1B
10,CR1B
12,CR1B
7,CR1B
5,CR1B
11,CR1B
12,CR1B
5,CR1B
6,CR1B
7,CR1B
5,CR1B
7,CR1B
11,CR1B
15,CR1B
5,CR1B
9,CR1B
7,CR1B
6,CR1B
11,CR1B
10,CR1B
6,CR1B
13,CR1B
7,CR1B
7,CR1B
5,CR1B
9,CR1B
8,CR1B
9,CR1B
10,CR1B
25,CR1B
7,CR1B
19,CR1B
7,CR1B
10,CR1B
10,CR1B
6,CR1B
12,CR1B
6,CR1B
11,CR1B
11,CR1B
9,CR1B
11,CR1B
4,CR1B
10,CR1B
8,CR1B
7,CR1B
6,CR1B
5,CR1B
4,CR1B
12,CR1B
4,CR1B
9,CR1B
9,CR1B
6,CR1B
12,CR1B
10,CR1B
8,CR1B
5,CR1B
5,CR1B
5,CR1B
6,CR1B
5,CR1B
5,CR1B
15,CR1B
6,CR1B
9,CR1B
6,CR1B
6,CR1B
8,CR1B
5,CR1B
12,CR1B
10,CR1B
6,CR1B
8,CR1B
7,CR1B
6,CR1B
5,CR1B
12,CR1B
7,CR1B
5,CR1B
5,CR1B
6,CR1B
9,CR1B
5,CR1B
5,CR1B
13,CR1B
9,CR1B
6,CR1B
6,CR1B
6,CR1B
9,CR1B
9,CR1B
4,CR1B
11,CR1B
9,CR1B
15,CR1B
8,CR1B
7,CR1B
6,CR1B
11,CR1B
6,CR1B
6,CR1B
6,CR1B
16,CR1B
10,CR1B
7,CR1B
7,CR1B
13,CR1B
4,CR1B
8,CR1B
7,CR1B
7,CR1B
5,CR1B
6,CR1B
7,CR1B
10,CR1B
7,CR1B
6,CR1B
5,CR1B
5,CR1B
6,CR1B
10,CR1B
7,CR1B
7,CR1B
13,CR1B
8,CR1B
5,CR1B
6,CR1B
6,CR1B
11,CR1B
12,CR1B
7,CR1B
9,CR1B
5,CR1B
7,CR1B
12,CR1B
4,CR1B
7,CR1B
4,CR1B
12,CR1B
6,CR1B
23,CR1B
6,CR1B
6,CR1B
12,CR1B
9,CR1B
9,CR1B
6,CR1B
5,CR1B
7,CR1B
17,CR1B
8,CR1B
5,CR1B
9,CR1B
4,CR1B
10,CR1B
10,CR1B
9,CR1B
5,CR1B
6,CR1B
5,CR1B
11,CR1B
5,CR1B
7,CR1B
15,CR1B
16,CR1B
7,CR1B
5,CR1B
8,CR1B
9,CR1B
6,CR1B
6,CR1B
10,CR1B
13,CR1B
6,CR1B
5,CR1B
8,CR1B
5,CR1B
7,CR1B
5,CR1B
6,CR1B
6,CR1B
9,CR1B
9,CR1B
6,CR1B
13,CR1B
8,CR1B
15,CR1B
7,CR1B
5,CR1B
14,CR1B
7,CR1B
9,CR1B
6,CR1B
8,CR1B
23,CR1B
8,CR1B
6,CR1B
8,CR1B
8,CR1B
9,CR1B
16,CR1B
5,CR1B
6,CR1B
5,CR1B
4,CR1B
15,CR1B
8,CR1B
6,CR1B
11,CR1B
7,CR1B
7,CR1B
4,CR1B
11,CR1B
6,CR1B
4,CR1B
8,CR1B
5,CR1B
7,CR1B
7,CR1B
5,CR1B
6,CR1B
5,CR1B
9,CR1B
10,CR1B
8,CR1B
7,CR1B
9,CR1B
8,CR1B
7,CR1B
4,CR1B
11,CR1B
7,CR1B
6,CR1B
7,CR1B
11,CR1B
8,CR1B
7,CR1B
11,CR1B
10,CR1B
7,CR1B
9,CR1B
9,CR1B
10,CR1B
8,CR1B
8,CR1B
7,CR1B
10,CR1B
5,CR1B
6,CR1B
7,CR1B
6,CR1B
8,CR1B
8,CR1B
7,CR1B
5,CR1B
7,CR1B
7,CR1B
5,CR1B
7,CR1B
8,CR1B
6,CR1B
5,CR1B
5,CR1B
7,CR1B
7,CR1B
5,CR1B
15,CR1B
5,CR1B
12,CR1B
5,CR1B
8,CR1B
8,CR1B
5,CR1B
7,CR1B
7,CR1B
8,CR1B
17,CR1B
6,CR1B
8,CR1B
10,CR1B
6,CR1B
5,CR1B
9,CR1B
8,CR1B
7,CR1B
8,CR1B
5,CR1B
7,CR1B
9,CR1B
5,CR1B
7,CR1B
8,CR1B
7,CR1B
7,CR1B
8,CR1B
10,CR1B
6,CR1B
7,CR1B
8,CR1B
10,CR1B
11,CR1B
8,CR1B
7,CR1B
7,CR1B
4,CR1B
8,CR1B
4,CR1B
6,CR1B
7,CR1B
15,CR1B
5,CR1B
11,CR1B
14,CR1B
7,CR1B
17,CR1B
7,CR1B
78,CR4B
129,CR4B
160,CR4B
170,CR4B
117,CR4B
286,CR4B
78,CR4B
118,CR4B
86,CR4B
203,CR4B
223,CR4B
97,CR4B
174,CR4B
220,CR4B
212,CR4B
132,CR4B
74,CR4B
202,CR4B
105,CR4B
137,CR4B
84,CR4B
90,CR4B
117,CR4B
94,CR4B
103,CR4B
84,CR4B
163,CR4B
121,CR4B
97,CR4B
171,CR4B
74,CR4B
109,CR4B
111,CR4B
129,CR4B
74,CR4B
116,CR4B
112,CR4B
210,CR4B
295,CR4B
104,CR4B
159,CR4B
105,CR4B
128,CR4B
76,CR4B
144,CR4B
81,CR4B
171,CR4B
143,CR4B
76,CR4B
272,CR4B
109,CR4B
187,CR4B
70,CR4B
161,CR4B
230,CR4B
93,CR4B
106,CR4B
158,CR4B
96,CR4B
249,CR4B
116,CR4B
187,CR4B
114,CR4B
112,CR4B
125,CR4B
128,CR4B
80,CR4B
161,CR11B
368,CR11B
152,CR11B
226,CR11B
143,CR11B
192,CR11B
399,CR11B
178,CR11B
311,CR11B
145,CR11B
147,CR11B
224,CR11B
226,CR11B
488,CR11B
257,CR11B
295,CR11B
173,CR11B
431,CR11B
296,CR11B
256,CR11B
460,CR11B
273,CR11B
325,CR11B
148,CR11B
317,CR11B
226,CR11B
353,CR11B
311,CR11B
147,CR11B
154,CR11B
263,CR11B
214,CR11B
146,CR11B
141,CR11B
221,CR11B
173,CR11B
162,CR11B
282,CR11B
312,CR11B
226,CR11B
165,CR11B
352,CR11B
328,CR11B
240,CR11B
238,CR11B
180,CR11B
274,CR11B
165,CR11B
270,CR11B
208,CR11B
326,CR11B
221,CR11B
273,CR11B
202,CR11B
176,CR11B
165,CR11B
251,CR11B
188,CR11B
229,CR11B
151,CR11B
316,CR11B
252,CR12B
180,CR12B
180,CR12B
201,CR12B
302,CR12B
236,CR12B
183,CR12B
178,CR12B
118,CR12B
231,CR12B
193,CR12B
366,CR12B
130,CR12B
118,CR12B
170,CR12B
124,CR12B
127,CR12B
189,CR12B
306,CR12B
279,CR12B
249,CR12B
209,CR12B
282,CR12B
266,CR12B
309,CR12B
288,CR12B
123,CR12B
213,CR12B
226,CR12B
136,CR12B
217,CR12B
139,CR12B
124,CR12B
319,CR12B
119,CR12B
191,CR12B
135,CR12B
213,CR12B
168,CR12B
332,CR12B
187,CR12B
133,CR12B
308,CR12B
370,CR12B
236,CR12B
127,CR12B
121,CR12B
125,CR12B
330,CR13B
193,CR13B
224,CR13B
450,CR13B
181,CR13B
231,CR13B
178,CR13B
311,CR13B
488,CR13B
315,CR13B
252,CR13B
249,CR13B
337,CR13B
375,CR13B
424,CR13B
188,CR13B
529,CR13B
220,CR13B
253,CR13B
255,CR13B
275,CR13B
504,CR13B
509,CR13B
212,CR13B
439,CR13B
222,CR13B
458,CR13B
316,CR13B
271,CR13B
450,CR13B
271,CR13B
384,CR13B
606,CR13B
595,CR13B
761,CR13B
301,CR13B
387,CR13B
175,CR13B
285,CR13B
439,CR13B
267,CR13B
261,CR13B
241,CR13B
256,CR13B
298,CR13B
185,CR13B
319,CR13B
471,CR13B
351,CR13B
452,CR13B
724,CR13B
402,CR13B
210,CR13B
283,CR13B
194,CR13B
330,CR13B
196,CR13B
178,CR13B
255,CR13B
310,CR13B
463,CR13B
214,CR14B
329,CR14B
206,CR14B
355,CR14B
196,CR14B
199,CR14B
362,CR14B
303,CR14B
315,CR14B
516,CR14B
291,CR14B
271,CR14B
210,CR14B
413,CR14B
518,CR14B
263,CR14B
249,CR14B
202,CR14B
538,CR14B
258,CR14B
438,CR14B
290,CR14B
391,CR14B
180,CR14B
205,CR14B
276,CR14B
419,CR14B
191,CR14B
654,CR14B
188,CR14B
317,CR14B
477,CR14B
343,CR14B
322,CR14B
194,CR14B
208,CR14B
283,CR14B
302,CR14B
420,CR14B
195,CR14B
321,CR14B
451,CR14B
205,CR14B
427,CR14B
237,CR14B
220,CR14B
328,CR14B
207,CR14B
248,CR14B
189,CR14B
312,CR14B
357,CR14B
207,CR14B
403,CR14B
203,CR14B
451,CR14B
310,CR14B
196,CR14B
275,CR14B
218,CR14B
515,CR14B
109,CR5B
250,CR5B
95,CR5B
203,CR5B
73,CR5B
179,CR5B
76,CR5B
171,CR5B
108,CR5B
121,CR5B
159,CR5B
178,CR5B
100,CR5B
272,CR5B
111,CR5B
80,CR5B
169,CR5B
221,CR5B
209,CR5B
204,CR5B
221,CR5B
326,CR5B
136,CR5B
132,CR5B
203,CR5B
80,CR5B
97,CR5B
141,CR5B
99,CR5B
99,CR5B
136,CR5B
125,CR5B
483,CR5B
130,CR5B
85,CR5B
95,CR5B
148,CR5B
106,CR5B
244,CR5B
205,CR5B
120,CR5B
193,CR5B
124,CR5B
83,CR5B
99,CR5B
87,CR5B
82,CR5B
82,CR5B
256,CR5B
180,CR5B
204,CR5B
122,CR5B
86,CR5B
86,CR5B
147,CR5B
201,CR5B
150,CR5B
171,CR5B
116,CR5B
103,CR5B
93,CR5B
143,CR6B
111,CR6B
102,CR6B
245,CR6B
85,CR6B
180,CR6B
181,CR6B
154,CR6B
166,CR6B
195,CR6B
93,CR6B
331,CR6B
117,CR6B
183,CR6B
125,CR6B
185,CR6B
168,CR6B
94,CR6B
66,CR6B
205,CR6B
148,CR6B
99,CR6B
191,CR6B
89,CR6B
107,CR6B
148,CR6B
315,CR6B
127,CR6B
126,CR6B
88,CR6B
87,CR6B
364,CR6B
80,CR6B
88,CR6B
68,CR6B
170,CR6B
245,CR6B
81,CR6B
194,CR6B
242,CR6B
112,CR6B
75,CR6B
81,CR6B
78,CR6B
141,CR6B
111,CR6B
140,CR6B
123,CR6B
150,CR6B
86,CR6B
83,CR6B
183,CR6B
88,CR6B
75,CR6B
236,CR6B
135,CR6B
224,CR6B
138,CR6B
148,CR6B
157,CR6B
115,CR6B
259,CR8B
427,CR8B
150,CR8B
356,CR8B
151,CR8B
199,CR8B
192,CR8B
6,CR2B
10,CR2B
6,CR2B
10,CR2B
19,CR2B
9,CR2B
7,CR2B
6,CR2B
16,CR2B
5,CR2B
7,CR2B
9,CR2B
5,CR2B
5,CR2B
7,CR2B
7,CR2B
6,CR2B
5,CR2B
11,CR2B
4,CR2B
8,CR2B
4,CR2B
8,CR2B
8,CR2B
7,CR2B
6,CR2B
8,CR2B
11,CR2B
7,CR2B
4,CR2B
4,CR2B
11,CR2B
12,CR2B
6,CR2B
6,CR2B
10,CR2B
7,CR2B
6,CR2B
8,CR2B
7,CR2B
5,CR2B
4,CR2B
6,CR2B
7,CR2B
5,CR2B
6,CR2B
5,CR2B
8,CR2B
4,CR2B
10,CR2B
5,CR2B
6,CR2B
4,CR2B
8,CR2B
7,CR2B
15,CR2B
11,CR2B
5,CR2B
5,CR2B
5,CR2B
11,CR2B
5,CR2B
8,CR2B
11,CR2B
5,CR2B
7,CR2B
7,CR2B
4,CR2B
6,CR2B
7,CR2B
11,CR2B
8,CR2B
6,CR2B
6,CR2B
8,CR2B
6,CR2B
12,CR2B
6,CR2B
6,CR2B
5,CR2B
5,CR2B
5,CR2B
9,CR2B
12,CR2B
19,CR2B
4,CR2B
20,CR2B
6,CR2B
6,CR2B
10,CR2B
10,CR2B
8,CR2B
5,CR2B
6,CR2B
6,CR2B
4,CR2B
7,CR2B
9,CR2B
6,CR2B
6,CR2B
6,CR2B
9,CR2B
6,CR2B
5,CR2B
6,CR2B
4,CR2B
8,CR2B
6,CR2B
5,CR2B
5,CR2B
6,CR2B
8,CR2B
10,CR2B
8,CR2B
6,CR2B
5,CR2B
4,CR2B
5,CR2B
7,CR2B
8,CR2B
6,CR2B
7,CR2B
13,CR2B
7,CR2B
5,CR2B
8,CR2B
6,CR2B
9,CR2B
4,CR2B
6,CR2B
6,CR2B
8,CR2B
7,CR2B
5,CR2B
5,CR2B
7,CR2B
6,CR2B
4,CR2B
6,CR2B
5,CR2B
11,CR2B
7,CR2B
10,CR2B
6,CR2B
4,CR2B
4,CR2B
5,CR2B
14,CR2B
6,CR2B
6,CR2B
6,CR2B
14,CR2B
9,CR2B
8,CR2B
14,CR2B
7,CR2B
4,CR2B
9,CR2B
11,CR2B
5,CR2B
7,CR2B
6,CR2B
7,CR2B
9,CR2B
8,CR2B
6,CR2B
8,CR2B
12,CR2B
7,CR2B
7,CR2B
6,CR2B
8,CR2B
6,CR2B
6,CR2B
5,CR2B
9,CR2B
3,CR2B
5,CR2B
7,CR2B
31,CR2B
9,CR2B
7,CR2B
5,CR2B
6,CR2B
7,CR2B
4,CR2B
7,CR2B
9,CR2B
8,CR2B
12,CR2B
8,CR2B
11,CR2B
10,CR2B
9,CR2B
8,CR2B
8,CR2B
5,CR2B
4,CR2B
7,CR2B
21,CR2B
4,CR2B
11,CR2B
6,CR2B
6,CR2B
4,CR2B
4,CR2B
7,CR2B
11,CR2B
10,CR2B
6,CR2B
6,CR2B
4,CR2B
5,CR2B
7,CR2B
6,CR2B
5,CR2B
9,CR2B
5,CR2B
9,CR2B
13,CR2B
8,CR2B
7,CR2B
8,CR2B
9,CR2B
6,CR2B
13,CR2B
7,CR2B
16,CR2B
7,CR2B
8,CR2B
7,CR2B
12,CR2B
8,CR2B
13,CR2B
10,CR2B
9,CR2B
4,CR2B
7,CR2B
6,CR2B
12,CR2B
8,CR2B
9,CR2B
6,CR2B
6,CR2B
9,CR2B
7,CR2B
4,CR2B
11,CR2B
6,CR2B
4,CR2B
6,CR2B
7,CR2B
7,CR2B
8,CR2B
8,CR2B
9,CR2B
6,CR2B
4,CR2B
7,CR2B
9,CR2B
6,CR2B
7,CR2B
5,CR2B
13,CR2B
6,CR2B
5,CR2B
8,CR2B
8,CR2B
8,CR2B
6,CR2B
6,CR2B
6,CR2B
8,CR2B
5,CR2B
8,CR2B
16,CR2B
7,CR2B
9,CR2B
5,CR2B
7,CR2B
4,CR2B
8,CR2B
6,CR2B
9,CR2B
6,CR2B
8,CR2B
8,CR2B
8,CR2B
5,CR2B
8,CR2B
9,CR2B
8,CR2B
8,CR2B
9,CR2B
6,CR2B
6,CR2B
6,CR2B
8,CR2B
11,CR2B
4,CR2B
13,CR2B
8,CR2B
20,CR2B
5,CR2B
6,CR2B
9,CR2B
11,CR2B
11,CR2B
5,CR2B
6,CR2B
4,CR2B
4,CR2B
4,CR2B
11,CR2B
8,CR2B
6,CR2B
11,CR2B
5,CR2B
4,CR2B
12,CR2B
5,CR2B
4,CR2B
8,CR2B
11,CR2B
4,CR2B
11,CR2B
6,CR2B
5,CR2B
6,CR2B
8,CR2B
5,CR2B
9,CR2B
6,CR2B
5,CR2B
8,CR2B
6,CR2B
7,CR2B
9,CR2B
9,CR2B
6,CR2B
9,CR2B
7,CR2B
12,CR2B
6,CR2B
7,CR2B
7,CR2B
8,CR2B
7,CR2B
8,CR2B
4,CR2B
7,CR2B
7,CR2B
7,CR2B
8,CR2B
7,CR2B
8,CR2B
4,CR2B
6,CR2B
5,CR2B
7,CR2B
4,CR2B
8,CR2B
6,CR2B
5,CR2B
14,CR2B
8,CR2B
6,CR2B
5,CR2B
9,CR2B
6,CR2B
8,CR2B
9,CR2B
141,CR7B
110,CR7B
178,CR7B
162,CR7B
171,CR7B
93,CR7B
111,CR7B
124,CR7B
271,CR7B
180,CR7B
100,CR7B
146,CR7B
226,CR7B
5,CR3B
7,CR3B
17,CR3B
5,CR3B
14,CR3B
4,CR3B
8,CR3B
8,CR3B
7,CR3B
7,CR3B
7,CR3B
5,CR3B
34,CR3B
6,CR3B
6,CR3B
4,CR3B
18,CR3B
13,CR3B
26,CR3B
5,CR3B
17,CR3B
13,CR3B
5,CR3B
4,CR3B
6,CR3B
16,CR3B
14,CR3B
7,CR3B
12,CR3B
8,CR3B
6,CR3B
11,CR3B
20,CR3B
5,CR3B
11,CR3B
14,CR3B
11,CR3B
10,CR3B
12,CR3B
8,CR3B
7,CR3B
12,CR3B
9,CR3B
7,CR3B
7,CR3B
14,CR3B
16,CR3B
7,CR3B
7,CR3B
7,CR3B
7,CR3B
9,CR3B
9,CR3B
14,CR3B
7,CR3B
14,CR3B
6,CR3B
11,CR3B
9,CR3B
10,CR3B
10,CR3B
11,CR3B
10,CR3B
10,CR3B
10,CR3B
9,CR3B
9,CR3B
7,CR3B
11,CR3B
6,CR3B
13,CR3B
5,CR3B
15,CR3B
11,CR3B
6,CR3B
13,CR3B
13,CR3B
6,CR3B
6,CR3B
10,CR3B
9,CR3B
12,CR3B
14,CR3B
11,CR3B
6,CR3B
5,CR3B
6,CR3B
6,CR3B
36,CR3B
10,CR3B
9,CR3B
6,CR3B
16,CR3B
6,CR3B
6,CR3B
18,CR3B
6,CR3B
10,CR3B
6,CR3B
6,CR3B
6,CR3B
8,CR3B
7,CR3B
6,CR3B
10,CR3B
7,CR3B
6,CR3B
21,CR3B
7,CR3B
13,CR3B
9,CR3B
8,CR3B
8,CR3B
6,CR3B
10,CR3B
12,CR3B
8,CR3B
10,CR3B
7,CR3B
11,CR3B
9,CR3B
9,CR3B
11,CR3B
8,CR3B
9,CR3B
7,CR3B
8,CR3B
12,CR3B
10,CR3B
7,CR3B
11,CR3B
10,CR3B
7,CR3B
7,CR3B
7,CR3B
6,CR3B
8,CR3B
10,CR3B
13,CR3B
10,CR3B
7,CR3B
13,CR3B
12,CR3B
7,CR3B
11,CR3B
12,CR3B
13,CR3B
6,CR3B
6,CR3B
6,CR3B
13,CR3B
11,CR3B
7,CR3B
11,CR3B
6,CR3B
9,CR3B
7,CR3B
9,CR3B
10,CR3B
10,CR3B
10,CR3B
14,CR3B
14,CR3B
6,CR3B
18,CR3B
21,CR3B
6,CR3B
14,CR3B
11,CR3B
10,CR3B
6,CR3B
5,CR3B
6,CR3B
5,CR3B
5,CR3B
6,CR3B
10,CR3B
10,CR3B
6,CR3B
6,CR3B
5,CR3B
5,CR3B
24,CR3B
5,CR3B
13,CR3B
10,CR3B
12,CR3B
7,CR3B
6,CR3B
11,CR3B
10,CR3B
6,CR3B
6,CR3B
9,CR3B
7,CR3B
6,CR3B
9,CR3B
6,CR3B
10,CR3B
16,CR3B
12,CR3B
7,CR3B
6,CR3B
10,CR3B
15,CR3B
5,CR3B
23,CR3B
11,CR3B
7,CR3B
21,CR3B
9,CR3B
11,CR3B
10,CR3B
12,CR3B
6,CR3B
6,CR3B
12,CR3B
10,CR3B
12,CR3B
9,CR3B
7,CR3B
6,CR3B
7,CR3B
5,CR3B
8,CR3B
22,CR3B
11,CR3B
10,CR3B
9,CR3B
9,CR3B
8,CR3B
8,CR3B
8,CR3B
10,CR3B
9,CR3B
6,CR3B
19,CR3B
7,CR3B
7,CR3B
6,CR3B
9,CR3B
8,CR3B
9,CR3B
11,CR3B
12,CR3B
8,CR3B
9,CR3B
8,CR3B
10,CR3B
9,CR3B
8,CR3B
8,CR3B
11,CR3B
13,CR3B
8,CR3B
8,CR3B
10,CR3B
12,CR3B
4,CR3B
4,CR3B
10,CR3B
8,CR3B
8,CR3B
5,CR3B
4,CR3B
9,CR3B
13,CR3B
4,CR3B
5,CR3B
9,CR3B
9,CR3B
4,CR3B
4,CR3B
9,CR3B
4,CR3B
8,CR3B
8,CR3B
9,CR3B
9,CR3B
5,CR3B
4,CR3B
4,CR3B
10,CR3B
5,CR3B
5,CR3B
11,CR3B
4,CR3B
9,CR3B
18,CR3B
5,CR3B
7,CR3B
15,CR3B
9,CR3B
17,CR3B
4,CR3B
5,CR3B
5,CR3B
10,CR3B
6,CR3B
8,CR3B
9,CR3B
12,CR3B
17,CR3B
6,CR3B
4,CR3B
5,CR3B
5,CR3B
10,CR3B
6,CR3B
4,CR3B
4,CR3B
11,CR3B
9,CR3B
8,CR3B
5,CR3B
11,CR3B
5,CR3B
13,CR3B
11,CR3B
4,CR3B
5,CR3B
6,CR3B
5,CR3B
5,CR3B
9,CR3B
10,CR3B
5,CR3B
8,CR3B
16,CR3B
8,CR3B
8,CR3B
6,CR3B
18,CR3B
5,CR3B
4,CR3B
4,CR3B
19,CR3B
5,CR3B
5,CR3B
10,CR3B
9,CR3B
9,CR3B
5,CR3B
12,CR3B
8,CR3B
8,CR3B
9,CR3B
4,CR3B
9,CR3B
5,CR3B
5,CR3B
16,CR3B
6,CR3B
5,CR3B
11,CR3B
5,CR3B
5,CR3B
4,CR3B
9,CR3B
5,CR3B
4,CR3B
5,CR3B
9,CR3B
13,CR3B
4,CR3B
11,CR3B
7,CR3B
5,CR3B
10,CR3B
10,CR3B
6,CR3B
5,CR3B
4,CR3B
11,CR3B
7,CR3B
5,CR3B
4,CR3B
38,CR3B
8,CR3B
5,CR3B
13,CR3B
8,CR3B
9,CR3B
7,CR3B
8,CR3B
12,CR3B
8,CR3B
8,CR3B
7,CR3B
8,CR3B
7,CR3B
7,CR3B
6,CR3B
11,CR3B
10,CR3B
8,CR3B
8,CR3B
6,CR3B
6,CR3B
8,CR3B
6,CR3B
8,CR3B
6,CR3B
9,CR3B
5,CR3B
12,CR3B
6,CR3B
5,CR3B
6,CR3B
12,CR3B
6,CR3B
16,CR3B
10,CR3B
7,CR3B
10,CR3B
13,CR3B
11,CR3B
6,CR3B
6,CR3B
6,CR3B
6,CR3B
5,CR3B
9,CR3B
5,CR3B
6,CR3B
5,CR3B
6,CR3B
6,CR3B
5,CR3B
10,CR3B
6,CR3B
6,CR3B
6,CR3B
8,CR3B
6,CR3B
6,CR3B
7,CR3B
6,CR3B
7,CR3B
10,CR3B
6,CR3B
6,CR3B
10,CR3B
8,CR3B
7,CR3B
9,CR3B
7,CR3B
7,CR3B
12,CR3B
7,CR3B
6,CR3B
7,CR3B
5,CR3B
6,CR3B
6,CR3B
9,CR3B
7,CR3B
9,CR3B
8,CR3B
11,CR3B
8,CR3B
10,CR3B
7,CR3B
8,CR3B
6,CR3B
6,CR3B
9,CR3B
6,CR3B
8,CR3B
24,CR3B
8,CR3B
11,CR3B
7,CR3B
9,CR3B
9,CR3B
6,CR3B
9,CR3B
6,CR3B
12,CR3B
9,CR3B
10,CR3B
9,CR3B
9,CR3B
8,CR3B
10,CR3B
8,CR3B
6,CR3B
7,CR3B
10,CR3B
7,CR3B
5,CR3B
6,CR3B
7,CR3B
6,CR3B
6,CR3B
6,CR3B
7,CR3B
9,CR3B
7,CR3B
6,CR3B
6,CR3B
6,CR3B
6,CR3B
10,CR3B
11,CR3B
8,CR3B
6,CR3B
6,CR3B
14,CR3B
11,CR3B
8,CR3B
12,CR3B
7,CR3B
7,CR3B
8,CR3B
10,CR3B
8,CR3B
8,CR3B
5,CR3B
7,CR3B
6,CR3B
10,CR3B
8,CR3B
8,CR3B
11,CR3B
7,CR3B
7,CR3B
11,CR3B
7,CR3B
5,CR3B
9,CR3B
7,CR3B
6,CR3B
7,CR3B
6,CR3B
9,CR3B
12,CR3B
10,CR3B
7,CR3B
12,CR3B
9,CR3B
7,CR3B
8,CR3B
7,CR3B
