time,crd
32,CR12A
48,CR12A
25,CR12A
20,CR12A
44,CR12A
23,CR12A
17,CR12A
25,CR12A
22,CR12A
30,CR12A
30,CR12A
66,CR12A
33,CR12A
27,CR12A
50,CR12A
38,CR12A
52,CR12A
24,CR12A
15,CR12A
25,CR12A
30,CR12A
40,CR12A
47,CR12A
38,CR12A
41,CR12A
31,CR12B
55,CR12B
32,CR12B
25,CR12B
16,CR12B
26,CR12B
22,CR12B
22,CR12B
27,CR12B
15,CR12B
18,CR12B
49,CR12B
26,CR12B
18,CR12B
25,CR12B
23,CR12B
27,CR12B
30,CR12B
41,CR12B
36,CR12B
35,CR12B
16,CR12B
15,CR12B
62,CR12B
34,CR12B
15,CR12B
37,CR12B
23,CR12B
43,CR12B
35,CR12B
14,CR12B
26,CR12B
24,CR12B
14,CR12B
34,CR12B
23,CR12B
32,CR12B
35,CR12B
31,CR12B
23,CR12B
28,CR12B
35,CR12B
22,CR12B
23,CR12B
21,CR12B
24,CR12B
31,CR12B
26,CR12B
30,CR12B
21,CR12B
27,CR12B
33,CR12B
22,CR12B
36,CR12B
27,CR12B
27,CR12B
17,CR12B
56,CR12B
22,CR12B
34,CR12B
24,CR12B
26,CR12B
26,CR12B
26,CR12B
28,CR12B
40,CR12B
28,CR12B
17,CR12B
28,CR12B
22,CR12B
26,CR12B
21,CR12B
24,CR12B
44,CR12B
35,CR12B
28,CR12B
45,CR12B
27,CR12B
25,CR12B
40,CR12B
17,CR12B
21,CR12B
21,CR12B
20,CR12B
62,CR12B
29,CR12B
30,CR12B
27,CR12B
25,CR12B
31,CR12B
35,CR12B
28,CR12B
21,CR12B
19,CR12B
20,CR12B
55,CR12B
26,CR12B
26,CR12B
24,CR12B
20,CR12B
25,CR12B
24,CR12B
18,CR12B
27,CR12B
25,CR12B
17,CR12B
23,CR12B
23,CR12B
37,CR12B
31,CR12B
17,CR12B
24,CR12B
41,CR12B
25,CR12B
18,CR12B
16,CR12B
33,CR12B
33,CR12B
22,CR12B
28,CR12B
20,CR12B
38,CR12B
40,CR12B
22,CR12B
31,CR12B
19,CR12B
28,CR12B
38,CR12B
30,CR12B
17,CR12B
40,CR12B
31,CR12B
32,CR12B
39,CR12B
29,CR12B
23,CR12B
21,CR12B
24,CR12B
39,CR12B
25,CR12B
22,CR12B
17,CR12B
24,CR12B
30,CR12B
23,CR12B
23,CR12B
24,CR12B
41,CR12B
22,CR12B
19,CR12B
40,CR12B
29,CR12B
30,CR12B
15,CR12B
32,CR12B
23,CR12B
62,CR12B
26,CR12B
23,CR12B
31,CR12B
38,CR12B
23,CR12B
28,CR12B
42,CR12B
25,CR12B
24,CR12B
22,CR12B
15,CR12B
24,CR12B
24,CR12B
46,CR12B
25,CR12B
25,CR12B
16,CR12B
31,CR12B
69,CR12B
32,CR12B
29,CR12B
16,CR12B
27,CR12B
19,CR12B
43,CR12B
36,CR12B
19,CR12B
32,CR12B
25,CR12B
36,CR12B
28,CR12B
52,CR12B
14,CR12B
22,CR12B
25,CR12B
18,CR12B
26,CR12B
23,CR12B
25,CR12B
27,CR12B
19,CR12B
16,CR12B
25,CR12B
41,CR12B
22,CR12B
22,CR12B
31,CR12B
29,CR12B
23,CR12B
17,CR12B
40,CR12B
36,CR12B
30,CR12B
36,CR12B
44,CR12B
24,CR12B
25,CR12B
26,CR12B
31,CR12B
22,CR12B
28,CR12B
23,CR12B
17,CR12B
27,CR12B
37,CR12B
21,CR12B
28,CR12B
41,CR12B
17,CR12B
16,CR12B
24,CR12B
38,CR12B
40,CR12B
49,CR12B
22,CR12B
34,CR12B
27,CR12B
27,CR12B
17,CR12B
36,CR12B
25,CR12B
96,CR12B
43,CR12B
74,CR12B
26,CR12B
32,CR12B
21,CR12B
40,CR12B
49,CR12B
20,CR12B
21,CR12B
23,CR12B
17,CR12B
40,CR12B
16,CR12B
27,CR12B
34,CR12B
19,CR12B
30,CR12B
17,CR12B
25,CR12B
26,CR12B
20,CR12B
33,CR12B
32,CR12B
29,CR12B
68,CR12B
27,CR12B
18,CR12B
32,CR12B
16,CR12B
32,CR12B
33,CR12B
15,CR12B
22,CR12B
26,CR12B
16,CR12B
20,CR12B
47,CR12B
20,CR12B
23,CR12B
26,CR12B
20,CR12B
40,CR12B
19,CR12B
34,CR12B
22,CR12B
26,CR12B
21,CR12B
23,CR12B
24,CR12B
25,CR12B
17,CR12B
17,CR12B
25,CR12B
29,CR12B
32,CR12B
25,CR12B
25,CR12B
32,CR12B
32,CR12B
19,CR12B
19,CR12B
27,CR12B
45,CR12B
34,CR12B
21,CR12B
24,CR12B
24,CR12B
31,CR12B
40,CR12B
37,CR12B
22,CR12B
37,CR12B
21,CR12B
20,CR12B
26,CR12B
134,CR13A
40,CR13A
25,CR13A
22,CR13A
34,CR13A
39,CR13A
26,CR13A
78,CR13A
28,CR13A
43,CR13A
35,CR13A
24,CR13A
41,CR13A
26,CR13A
131,CR13A
36,CR13A
98,CR13A
23,CR13A
243,CR13A
33,CR13A
61,CR13A
25,CR13A
173,CR13A
25,CR13A
100,CR13A
37,CR13A
17,CR13A
21,CR13A
43,CR13A
27,CR13A
161,CR13A
34,CR13A
77,CR13A
28,CR13A
49,CR13A
43,CR13A
37,CR13A
144,CR13A
29,CR13A
21,CR13A
25,CR13A
27,CR13A
214,CR13A
16,CR13A
35,CR13A
25,CR13A
167,CR13A
53,CR13A
22,CR13A
28,CR13A
18,CR13A
370,CR13A
180,CR13A
21,CR13A
39,CR13A
56,CR13A
41,CR13A
29,CR13A
29,CR13A
57,CR13A
24,CR13A
385,CR13A
18,CR13A
80,CR13A
35,CR13A
22,CR13A
22,CR13A
29,CR13A
157,CR13A
17,CR13A
284,CR13A
106,CR13A
369,CR13A
29,CR13A
24,CR13A
19,CR13A
23,CR13A
29,CR13A
24,CR13A
1406,CR13A
31,CR13A
33,CR13A
191,CR13A
23,CR13A
21,CR13A
42,CR13A
17,CR13A
19,CR13A
30,CR13A
17,CR13A
17,CR13A
33,CR13A
33,CR13A
22,CR13A
22,CR13A
64,CR13A
34,CR13A
78,CR13A
27,CR13A
143,CR13A
22,CR13A
72,CR13A
34,CR13A
31,CR13A
24,CR13A
22,CR13A
28,CR13A
182,CR13A
22,CR13A
387,CR13A
183,CR13A
82,CR13A
30,CR13B
25,CR13B
25,CR13B
20,CR13B
29,CR13B
280,CR13B
16,CR13B
21,CR13B
32,CR13B
25,CR13B
163,CR13B
33,CR13B
30,CR13B
26,CR13B
150,CR13B
29,CR13B
18,CR13B
456,CR13B
30,CR13B
24,CR13B
44,CR13B
31,CR13B
24,CR13B
24,CR13B
27,CR13B
253,CR13B
29,CR13B
22,CR13B
23,CR13B
27,CR13B
23,CR13B
32,CR13B
47,CR13B
28,CR13B
23,CR13B
23,CR13B
32,CR13B
48,CR13B
19,CR13B
24,CR13B
31,CR13B
264,CR13B
24,CR13B
21,CR13B
25,CR13B
26,CR13B
49,CR13B
24,CR13B
20,CR13B
18,CR13B
24,CR13B
68,CR13B
26,CR13B
34,CR13B
24,CR13B
22,CR13B
22,CR13B
23,CR13B
22,CR13B
29,CR13B
59,CR13B
29,CR13B
189,CR13B
37,CR13B
19,CR13B
25,CR13B
22,CR13B
304,CR13B
34,CR13B
38,CR13B
26,CR13B
17,CR13B
26,CR13B
32,CR13B
105,CR13B
37,CR13B
24,CR13B
21,CR13B
24,CR13B
17,CR13B
20,CR13B
24,CR13B
22,CR13B
27,CR13B
36,CR13B
136,CR13B
56,CR13B
18,CR13B
19,CR13B
39,CR13B
21,CR13B
29,CR13B
19,CR13B
22,CR13B
19,CR13B
19,CR13B
31,CR13B
17,CR13B
26,CR13B
24,CR13B
16,CR13B
15,CR13B
32,CR13B
33,CR13B
83,CR13B
40,CR13B
22,CR13B
40,CR13B
116,CR13B
33,CR13B
31,CR13B
25,CR13B
26,CR13B
29,CR13B
30,CR13B
29,CR13B
27,CR13B
151,CR13B
17,CR13B
24,CR13B
20,CR13B
24,CR13B
26,CR13B
34,CR13B
19,CR13B
226,CR13B
28,CR13B
20,CR13B
42,CR13B
25,CR13B
37,CR13B
25,CR13B
55,CR13B
46,CR13B
32,CR13B
20,CR13B
25,CR13B
33,CR13B
30,CR13B
33,CR13B
26,CR13B
26,CR13B
42,CR13B
15,CR13B
27,CR13B
27,CR13B
43,CR13B
23,CR13B
17,CR13B
16,CR13B
55,CR13B
27,CR13B
44,CR13B
38,CR13B
25,CR13B
29,CR13B
23,CR13B
25,CR13B
29,CR13B
19,CR13B
44,CR13B
33,CR13B
51,CR13B
36,CR13B
30,CR13B
42,CR13B
31,CR13B
36,CR13B
125,CR13B
30,CR13B
34,CR13B
52,CR13B
34,CR13B
27,CR13B
27,CR13B
32,CR13B
28,CR13B
26,CR13B
161,CR13B
21,CR13B
28,CR13B
30,CR13B
27,CR13B
75,CR13B
21,CR13B
82,CR13B
389,CR13B
44,CR13B
40,CR13B
34,CR13B
36,CR13B
295,CR13B
38,CR13B
56,CR13B
26,CR13B
81,CR13B
17,CR13B
36,CR13B
235,CR13B
54,CR13B
34,CR13B
21,CR13B
26,CR13B
37,CR13B
38,CR13B
422,CR13B
26,CR13B
24,CR13B
33,CR13B
21,CR13B
25,CR13B
43,CR13B
45,CR13B
28,CR13B
114,CR13B
17,CR13B
39,CR13B
22,CR13B
23,CR13B
23,CR13B
18,CR13B
18,CR13B
21,CR13B
48,CR13B
29,CR13B
34,CR13B
23,CR13B
291,CR13B
31,CR13B
25,CR13B
29,CR13B
35,CR13B
29,CR13B
41,CR13B
51,CR13B
464,CR13B
38,CR13B
19,CR13B
33,CR13B
45,CR13B
41,CR13B
24,CR13B
28,CR13B
19,CR13B
17,CR13B
26,CR13B
28,CR13B
18,CR13B
33,CR13B
29,CR13B
22,CR13B
86,CR13B
16,CR13B
25,CR13B
214,CR13B
23,CR13B
29,CR13B
33,CR13B
32,CR13B
54,CR13B
72,CR13B
23,CR13B
22,CR13B
36,CR13B
16,CR13B
24,CR13B
23,CR13B
25,CR13B
26,CR13B
10893,CR13B
27,CR13B
33,CR13B
24,CR13B
21,CR13B
39,CR13B
32,CR13B
144,CR13B
34,CR13B
22,CR13B
25,CR13B
18,CR13B
32,CR13B
28,CR13B
35,CR13B
41,CR13B
37,CR13B
40,CR13B
35,CR13B
41,CR13B
36,CR13B
108,CR13B
27,CR13B
24,CR13B
36,CR13B
18,CR13B
18,CR13B
291,CR13B
26,CR13B
19,CR13B
19,CR13B
23,CR13B
42,CR13B
42,CR13B
33,CR13B
19,CR13B
38,CR13B
35,CR13B
24,CR13B
30,CR13B
22,CR13B
24,CR13B
22,CR13B
24,CR13B
26,CR13B
24,CR14A
567,CR14A
39,CR14A
1116,CR14A
23,CR14A
23,CR14A
93,CR14A
18,CR14A
42,CR14A
28,CR14A
36,CR14A
25,CR14A
29,CR14A
33,CR14A
19,CR14A
28,CR14A
25,CR14A
44,CR14A
36,CR14A
38,CR14A
29,CR14A
26,CR14A
32,CR14A
606,CR14A
31,CR14A
459,CR14A
43,CR14A
24,CR14A
43,CR14A
33,CR14A
32,CR14A
161,CR14A
442,CR14A
19,CR14A
20,CR14A
226,CR14A
16,CR14A
20,CR14A
18,CR14A
26,CR14A
20,CR14A
20,CR14A
25,CR14A
41,CR14A
40,CR14A
38,CR14A
297,CR14A
33,CR14A
33,CR14A
26,CR14A
39,CR14A
30,CR14A
35,CR14A
35,CR14A
22,CR14A
827,CR14A
16,CR14A
171,CR14A
670,CR14A
51,CR14A
30,CR14A
15,CR14A
37,CR14A
16,CR14A
53,CR14A
30,CR14A
169,CR14A
32,CR14A
47,CR14A
22,CR14A
37,CR14A
102,CR14A
29,CR14A
28,CR14A
34,CR14A
102,CR14A
27,CR14A
24,CR14A
24,CR14A
31,CR14A
22,CR14A
31,CR14A
189,CR14A
23,CR14A
20,CR14A
3925,CR14A
1846,CR14A
34,CR14A
28,CR14A
63,CR14A
25,CR14A
19,CR14A
3148,CR14A
1459,CR14A
18,CR14A
32,CR14A
24,CR14A
210,CR14A
27,CR14A
36,CR14A
22,CR14A
7504,CR14A
30,CR14A
21,CR14A
18,CR14A
27,CR14A
34,CR14A
29,CR14A
1090,CR14A
85,CR14A
31,CR14A
1698,CR14A
34,CR14B
26,CR14B
27,CR14B
34,CR14B
26,CR14B
38,CR14B
40,CR14B
21,CR14B
27,CR14B
35,CR14B
57,CR14B
219,CR14B
45,CR14B
29,CR14B
27,CR14B
16,CR14B
33,CR14B
32,CR14B
29,CR14B
28,CR14B
25,CR14B
27,CR14B
24,CR14B
23,CR14B
36,CR14B
43,CR14B
35,CR14B
55,CR14B
38,CR14B
29,CR14B
403,CR14B
15,CR14B
22,CR14B
33,CR14B
21,CR14B
25,CR14B
31,CR14B
24,CR14B
39,CR14B
23,CR14B
49,CR14B
23,CR14B
65,CR14B
30,CR14B
21,CR14B
24,CR14B
17,CR14B
25,CR14B
25,CR14B
38,CR14B
19,CR14B
542,CR14B
5735,CR14B
21,CR14B
26,CR14B
31,CR14B
29,CR14B
42,CR14B
28,CR14B
35,CR14B
23,CR14B
34,CR14B
44,CR14B
35,CR14B
19,CR14B
36,CR14B
24,CR14B
23,CR14B
19,CR14B
61,CR14B
376,CR14B
24,CR14B
30,CR14B
34,CR14B
25,CR14B
15,CR14B
21,CR14B
20,CR14B
39,CR14B
18,CR14B
41,CR14B
26,CR14B
16,CR14B
33,CR14B
23,CR14B
22,CR14B
31,CR14B
28,CR14B
54,CR14B
32,CR14B
19,CR14B
20,CR14B
22,CR14B
18,CR14B
33,CR14B
43,CR14B
31,CR14B
25,CR14B
18,CR14B
15,CR14B
28,CR14B
133,CR14B
33,CR14B
29,CR14B
58,CR14B
31,CR14B
32,CR14B
20,CR14B
26,CR14B
20,CR14B
26,CR14B
27,CR14B
18,CR14B
30,CR14B
26,CR14B
24,CR14B
50,CR14B
19,CR14B
25,CR14B
22,CR14B
31,CR14B
528,CR14B
28,CR14B
21,CR14B
32,CR14B
21,CR14B
51,CR14B
52,CR14B
27,CR14B
24,CR14B
3185,CR14B
26,CR14B
32,CR14B
33,CR14B
33,CR14B
35,CR14B
17,CR14B
48,CR14B
67,CR14B
35,CR14B
41,CR14B
36,CR14B
32,CR14B
28,CR14B
23,CR14B
55,CR14B
27,CR14B
31,CR14B
19,CR14B
16,CR14B
57,CR14B
48,CR14B
22,CR14B
220,CR14B
23,CR14B
32,CR14B
33,CR14B
41,CR14B
94,CR14B
23,CR14B
24,CR14B
21,CR14B
18,CR14B
600,CR14B
22,CR14B
34,CR14B
30,CR14B
26,CR14B
27,CR14B
23,CR14B
36,CR14B
76,CR14B
1182,CR14B
29,CR14B
38,CR14B
1813,CR14B
36,CR14B
17,CR14B
19,CR14B
21,CR14B
63,CR14B
46,CR14B
40,CR14B
23,CR14B
49,CR14B
31,CR14B
32,CR14B
27,CR14B
30,CR14B
31,CR14B
35,CR14B
32,CR14B
42,CR14B
31,CR14B
17,CR14B
20,CR14B
76,CR14B
67,CR14B
36,CR14B
48,CR14B
35,CR14B
20,CR14B
20,CR14B
4442,CR14B
52,CR14B
83,CR14B
26,CR14B
35,CR14B
40,CR14B
26,CR14B
100,CR14B
27,CR14B
25,CR14B
26,CR14B
19,CR14B
74,CR14B
17,CR14B
24,CR14B
26,CR14B
35,CR14B
29,CR14B
30,CR14B
21,CR14B
26,CR14B
51,CR14B
24,CR14B
21,CR14B
41,CR14B
27,CR14B
30,CR14B
18,CR14B
40,CR14B
46,CR14B
29,CR14B
30,CR14B
16,CR14B
15,CR14B
53,CR14B
1968,CR14B
18,CR14B
38,CR14B
65,CR14B
1102,CR14B
34,CR14B
29,CR14B
18,CR14B
21,CR14B
26,CR14B
23,CR14B
22,CR14B
20,CR14B
26,CR14B
18,CR14B
19,CR14B
49,CR14B
16,CR14B
22,CR14B
24,CR14B
16,CR14B
139,CR14B
19,CR14B
51,CR14B
6128,CR14B
17,CR14B
47,CR14B
23,CR14B
27,CR14B
36,CR14B
32,CR14B
44,CR14B
1026,CR14B
34,CR14B
27,CR14B
20,CR14B
165,CR14B
32,CR14B
27,CR14B
20,CR14B
20,CR14B
19,CR14B
1631,CR14B
40,CR14B
37,CR14B
27,CR14B
78,CR14B
39,CR14B
27,CR14B
36,CR14B
30,CR14B
24,CR14B
38,CR14B
35,CR14B
29,CR14B
28,CR14B
50,CR14B
61,CR14B
18,CR14B
50,CR14B
27,CR14B
58,CR14B
27,CR14B
26,CR14B
25,CR14B
30,CR14B
36,CR14B
25,CR14B
30,CR14B
24,CR14B
31,CR14B
26,CR14B
31,CR14B
34,CR14B
30,CR14B
19,CR14B
131,CR1A
60,CR1A
50,CR1A
44,CR1A
39,CR1A
45,CR1A
47,CR1A
60,CR1A
35,CR1A
36,CR1A
36,CR1A
46,CR1A
27,CR1A
39,CR1A
76,CR1A
63,CR1A
29,CR1A
55,CR1A
52,CR1A
36,CR1A
38,CR1A
44,CR1A
40,CR1A
44,CR1A
71,CR1A
37,CR1A
39,CR1A
46,CR1A
82,CR1A
39,CR1A
42,CR1A
43,CR1A
42,CR1A
36,CR1A
43,CR1A
34,CR1A
52,CR1A
53,CR1A
47,CR1A
37,CR1A
45,CR1A
37,CR1A
33,CR1A
41,CR1A
43,CR1A
37,CR1A
41,CR1A
50,CR1A
39,CR1A
54,CR1A
46,CR1A
38,CR1A
41,CR1A
34,CR1A
25,CR1A
46,CR1A
34,CR1A
50,CR1A
45,CR1A
31,CR1A
41,CR1A
37,CR1A
54,CR1A
27,CR1A
83,CR1A
46,CR1A
37,CR1A
192,CR1A
50,CR1A
41,CR1A
33,CR1A
41,CR1A
58,CR1A
42,CR1A
61,CR1A
37,CR1A
42,CR1A
48,CR1A
64,CR1A
25,CR1A
39,CR1A
34,CR1A
44,CR1A
82,CR1A
49,CR1A
50,CR1A
60,CR1A
47,CR1A
40,CR1A
55,CR1A
58,CR1A
71,CR1A
40,CR1A
60,CR1A
42,CR1A
43,CR1A
30,CR1A
43,CR1A
30,CR1A
55,CR1A
54,CR1A
65,CR1A
39,CR1A
69,CR1A
52,CR1A
30,CR1A
31,CR1A
71,CR1A
64,CR1A
26,CR1A
53,CR1A
49,CR1A
52,CR1A
50,CR1A
89,CR1A
53,CR1A
42,CR1A
29,CR1A
33,CR1A
34,CR1A
47,CR1A
40,CR1A
27,CR1A
63,CR1A
31,CR1A
39,CR1A
36,CR1A
33,CR1A
39,CR1A
46,CR1A
69,CR1A
43,CR1A
91,CR1A
79,CR1A
60,CR1A
36,CR1A
51,CR1A
46,CR1A
65,CR1A
68,CR1A
99,CR1A
58,CR1A
43,CR1A
48,CR1A
31,CR1A
43,CR1A
66,CR1A
66,CR1A
44,CR1A
25,CR1A
45,CR1A
48,CR1A
50,CR1A
37,CR1A
55,CR1A
49,CR1A
34,CR1A
30,CR1A
47,CR1A
337,CR1A
51,CR1A
74,CR1A
36,CR1A
38,CR1B
53,CR1B
40,CR1B
45,CR1B
61,CR1B
37,CR1B
49,CR1B
37,CR1B
44,CR1B
73,CR1B
28,CR1B
28,CR1B
45,CR1B
54,CR1B
38,CR1B
38,CR1B
55,CR1B
33,CR1B
51,CR1B
56,CR1B
47,CR1B
43,CR1B
54,CR1B
40,CR1B
45,CR1B
52,CR1B
53,CR1B
47,CR1B
54,CR1B
37,CR1B
67,CR1B
30,CR1B
50,CR1B
46,CR1B
52,CR1B
40,CR1B
44,CR1B
47,CR1B
53,CR1B
46,CR1B
40,CR1B
56,CR1B
46,CR1B
36,CR1B
56,CR1B
36,CR1B
54,CR1B
64,CR1B
56,CR1B
60,CR1B
62,CR1B
33,CR1B
38,CR1B
52,CR1B
40,CR1B
48,CR1B
36,CR1B
29,CR1B
47,CR1B
45,CR1B
33,CR1B
28,CR1B
45,CR1B
44,CR1B
50,CR1B
69,CR1B
29,CR1B
91,CR1B
40,CR1B
47,CR1B
31,CR1B
39,CR1B
54,CR1B
50,CR1B
39,CR1B
65,CR1B
37,CR1B
43,CR1B
48,CR1B
46,CR1B
28,CR1B
53,CR1B
41,CR1B
75,CR1B
53,CR1B
40,CR1B
65,CR1B
29,CR1B
53,CR1B
49,CR1B
37,CR1B
32,CR1B
32,CR1B
41,CR1B
41,CR1B
41,CR1B
40,CR1B
41,CR1B
43,CR1B
71,CR1B
52,CR1B
49,CR1B
50,CR1B
53,CR1B
49,CR1B
28,CR1B
45,CR1B
45,CR1B
42,CR1B
48,CR1B
91,CR1B
63,CR1B
71,CR1B
43,CR1B
43,CR1B
50,CR1B
61,CR1B
55,CR1B
51,CR1B
45,CR1B
62,CR1B
38,CR1B
44,CR1B
41,CR1B
84,CR1B
30,CR1B
40,CR1B
53,CR1B
151,CR1B
41,CR1B
40,CR1B
82,CR1B
43,CR1B
74,CR1B
30,CR1B
30,CR1B
31,CR1B
36,CR1B
27,CR1B
31,CR1B
38,CR1B
46,CR1B
35,CR1B
43,CR1B
44,CR1B
48,CR1B
62,CR1B
55,CR1B
32,CR1B
62,CR1B
69,CR1B
43,CR1B
43,CR1B
61,CR1B
44,CR1B
29,CR1B
45,CR1B
39,CR1B
27,CR1B
37,CR1B
31,CR1B
58,CR1B
43,CR1B
43,CR1B
29,CR1B
50,CR1B
64,CR1B
46,CR1B
30,CR1B
49,CR1B
39,CR1B
46,CR1B
52,CR1B
38,CR1B
118,CR1B
54,CR1B
41,CR1B
46,CR1B
42,CR1B
49,CR1B
49,CR1B
39,CR1B
45,CR1B
50,CR1B
94,CR1B
31,CR1B
51,CR1B
344,CR1B
30,CR1B
36,CR1B
31,CR1B
40,CR1B
62,CR1B
181,CR1B
55,CR1B
30,CR1B
43,CR1B
40,CR1B
61,CR1B
148,CR1B
49,CR1B
47,CR1B
42,CR1B
47,CR1B
46,CR1B
30,CR1B
44,CR1B
51,CR1B
47,CR1B
47,CR1B
54,CR1B
41,CR1B
46,CR1B
35,CR1B
62,CR1B
43,CR1B
44,CR1B
59,CR1B
39,CR1B
36,CR1B
44,CR1B
33,CR1B
40,CR1B
28,CR1B
48,CR1B
34,CR1B
51,CR1B
43,CR1B
51,CR1B
51,CR1B
47,CR1B
65,CR1B
49,CR1B
43,CR1B
51,CR1B
49,CR1B
46,CR1B
41,CR1B
47,CR1B
42,CR1B
31,CR1B
49,CR1B
39,CR1B
30,CR1B
54,CR1B
43,CR1B
46,CR1B
54,CR1B
40,CR1B
44,CR1B
50,CR1B
52,CR1B
70,CR1B
27,CR1B
73,CR1B
52,CR1B
52,CR1B
39,CR1B
26,CR1B
39,CR1B
47,CR1B
47,CR1B
56,CR1B
48,CR1B
28,CR1B
39,CR1B
54,CR1B
47,CR1B
40,CR1B
66,CR1B
46,CR1B
46,CR1B
56,CR1B
38,CR1B
35,CR1B
46,CR1B
26,CR1B
72,CR1B
60,CR1B
49,CR1B
46,CR1B
51,CR1B
53,CR1B
26,CR1B
39,CR1B
45,CR1B
53,CR1B
52,CR1B
61,CR1B
39,CR1B
54,CR1B
69,CR1B
44,CR1B
62,CR1B
41,CR1B
69,CR1B
33,CR1B
30,CR1B
54,CR1B
31,CR1B
38,CR1B
43,CR1B
36,CR1B
60,CR1B
70,CR1B
60,CR1B
29,CR1B
33,CR1B
30,CR1B
46,CR1B
47,CR1B
45,CR1B
46,CR1B
43,CR1B
37,CR1B
51,CR1B
49,CR1B
48,CR1B
28,CR1B
47,CR1B
52,CR1B
45,CR1B
33,CR1B
65,CR1B
73,CR1B
49,CR1B
53,CR1B
48,CR1B
39,CR1B
46,CR1B
38,CR1B
52,CR1B
35,CR1B
33,CR1B
37,CR1B
45,CR1B
42,CR1B
28,CR1B
46,CR1B
44,CR1B
38,CR1B
218,CR1B
40,CR1B
30,CR1B
49,CR1B
32,CR1B
30,CR1B
47,CR1B
42,CR1B
50,CR1B
30,CR1B
42,CR1B
65,CR1B
39,CR1B
48,CR1B
57,CR1B
45,CR1B
60,CR1B
48,CR1B
44,CR1B
47,CR1B
31,CR1B
29,CR1B
47,CR1B
69,CR1B
29,CR1B
32,CR1B
58,CR1B
67,CR1B
35,CR1B
42,CR1B
49,CR1B
50,CR1B
43,CR1B
61,CR1B
32,CR1B
47,CR1B
37,CR1B
47,CR1B
52,CR1B
38,CR1B
52,CR1B
43,CR1B
44,CR1B
37,CR1B
39,CR2A
109,CR2A
29,CR2A
48,CR2A
37,CR2A
49,CR2A
48,CR2A
47,CR2A
46,CR2A
32,CR2A
65,CR2A
72,CR2A
76,CR2A
65,CR2A
51,CR2A
81,CR2A
75,CR2A
43,CR2A
56,CR2A
42,CR2A
61,CR2A
38,CR2A
47,CR2A
43,CR2A
58,CR2A
51,CR2A
43,CR2A
62,CR2A
68,CR2A
60,CR2A
58,CR2A
52,CR2A
51,CR2A
36,CR2A
33,CR2A
40,CR2A
65,CR2A
44,CR2A
32,CR2A
67,CR2A
39,CR2A
65,CR2A
42,CR2A
41,CR2A
41,CR2A
45,CR2A
66,CR2A
37,CR2A
32,CR2A
57,CR2A
45,CR2A
80,CR2A
43,CR2A
40,CR2A
71,CR2A
72,CR2A
44,CR2A
74,CR2A
38,CR2A
61,CR2A
51,CR2A
34,CR2A
47,CR2A
59,CR2A
34,CR2A
39,CR2A
44,CR2A
49,CR2A
51,CR2A
39,CR2A
47,CR2A
40,CR2A
60,CR2A
34,CR2A
69,CR2A
43,CR2A
32,CR2A
62,CR2A
76,CR2A
53,CR2A
54,CR2A
44,CR2A
57,CR2A
50,CR2A
54,CR2A
63,CR2A
34,CR2A
88,CR2A
69,CR2A
42,CR2A
52,CR2A
43,CR2A
63,CR2A
73,CR2A
44,CR2A
44,CR2A
53,CR2A
55,CR2A
50,CR2A
68,CR2A
46,CR2A
27,CR2A
44,CR2A
40,CR2A
42,CR2A
42,CR2A
53,CR2A
42,CR2A
75,CR2A
44,CR2A
67,CR2A
45,CR2A
64,CR2A
88,CR2A
31,CR2A
47,CR2A
48,CR2A
49,CR2A
61,CR2A
59,CR2A
43,CR2A
93,CR2A
53,CR2A
37,CR2A
42,CR2A
49,CR2A
32,CR2A
59,CR2A
55,CR2A
47,CR2A
30,CR2A
44,CR2A
46,CR2A
47,CR2A
43,CR2A
47,CR2A
44,CR2A
60,CR2A
47,CR2A
41,CR2A
76,CR2A
43,CR2A
43,CR2A
32,CR2A
35,CR2A
81,CR2A
41,CR2A
42,CR2A
43,CR2A
35,CR2A
32,CR2A
41,CR2A
52,CR2A
83,CR2A
89,CR2A
42,CR2A
41,CR2A
47,CR2A
40,CR2A
37,CR2A
45,CR2A
52,CR2A
42,CR2A
49,CR2A
70,CR2A
44,CR2A
60,CR2A
32,CR2A
45,CR2A
29,CR2A
49,CR2A
53,CR2A
43,CR2A
67,CR2A
53,CR2A
67,CR2A
39,CR2A
44,CR2A
63,CR2A
43,CR2A
30,CR2A
54,CR2A
46,CR2A
80,CR2A
40,CR2A
42,CR2A
50,CR2A
50,CR2A
59,CR2A
33,CR2A
45,CR2A
45,CR2A
38,CR2A
62,CR2A
51,CR2A
57,CR2A
75,CR2A
58,CR2A
71,CR2A
49,CR2A
40,CR2A
55,CR2A
44,CR2A
49,CR2A
34,CR2A
42,CR2A
41,CR2A
34,CR2A
50,CR2A
47,CR2A
47,CR2A
79,CR2A
40,CR2A
44,CR2A
41,CR2A
51,CR2A
29,CR2A
42,CR2A
51,CR2A
48,CR2A
44,CR2A
39,CR2A
42,CR2A
32,CR2A
53,CR2A
47,CR2A
39,CR2A
48,CR2A
49,CR2A
28,CR2A
34,CR2A
56,CR2A
36,CR2A
179,CR2A
52,CR2A
50,CR2A
75,CR2A
41,CR2A
109,CR2A
44,CR2A
59,CR2A
33,CR2A
46,CR2A
41,CR2A
44,CR2A
42,CR2A
64,CR2A
53,CR2A
38,CR2A
30,CR2A
51,CR2A
77,CR2A
50,CR2A
58,CR2A
53,CR2A
30,CR2A
33,CR2A
