time,model_name,size
79,S4,21061
127,S4,21061
90,S4,21061
121,S4,21061
91,S4,21061
99,S4,21061
191,S4,21061
106,S4,21061
104,S4,21061
81,S4,21061
113,S4,21061
157,S4,21061
193,S4,21061
85,S4,21061
121,S4,21061
107,S4,21061
78,S4,21061
189,S4,21061
348,S4,21061
80,S4,21061
74,S4,21061
170,S4,21061
110,S4,21061
83,S4,21061
126,S4,21061
184,S4,21061
84,S4,21061
219,S4,21061
145,S4,21061
84,S4,21061
96,S4,21061
83,S4,21061
150,S4,21061
104,S4,21061
95,S4,21061
84,S4,21061
93,S4,21061
85,S4,21061
210,S4,21061
146,S4,21061
87,S4,21061
97,S4,21061
90,S4,21061
138,S4,21061
116,S4,21061
81,S4,21061
97,S4,21061
87,S4,21061
98,S4,21061
84,S4,21061
83,S4,21061
172,S4,21061
116,S4,21061
81,S4,21061
103,S4,21061
102,S4,21061
116,S4,21061
115,S4,21061
96,S4,21061
121,S4,21061
82,S4,21061
102,S4,21061
91,S4,21061
93,S4,21061
105,S4,21061
82,S4,21061
81,S4,21061
115,S4,21061
124,S4,21061
99,S4,21061
104,S4,21061
93,S4,21061
86,S4,21061
131,S4,21061
178,S4,21061
99,S4,21061
87,S4,21061
147,S4,21061
93,S4,21061
142,S4,21061
88,S4,21061
94,S4,21061
121,S4,21061
82,S4,21061
130,S4,21061
80,S4,21061
100,S4,21061
85,S4,21061
196,S4,21061
157,S4,21061
80,S4,21061
243,S4,21061
101,S4,21061
82,S4,21061
202,S4,21061
107,S4,21061
78,S4,21061
195,S4,21061
102,S4,21061
80,S4,21061
87,S4,21061
164,S4,21061
78,S4,21061
82,S4,21061
173,S4,21061
85,S4,21061
100,S4,21061
80,S4,21061
225,S4,21061
158,S4,21061
104,S4,21061
77,S4,21061
88,S4,21061
106,S4,21061
190,S4,21061
102,S4,21061
83,S4,21061
221,S4,21061
196,S4,21061
87,S4,21061
175,S4,21061
147,S4,21061
158,S4,21061
133,S4,21061
158,S4,21061
88,S4,21061
85,S4,21061
94,S4,21061
91,S4,21061
85,S4,21061
204,S4,21061
80,S4,21061
261,S4,21061
233,S4,21061
260,S4,21061
91,S4,21061
79,S4,21061
106,S4,21061
81,S4,21061
166,S4,21061
179,S4,21061
83,S4,21061
105,S4,21061
89,S4,21061
121,S4,21061
230,S4,21061
86,S4,21061
174,S4,21061
162,S4,21061
81,S4,21061
148,S4,21061
84,S4,21061
72,S4,21061
85,S4,21061
167,S4,21061
189,S4,21061
93,S4,21061
86,S4,21061
96,S4,21061
89,S4,21061
82,S4,21061
77,S4,21061
198,S4,21061
95,S4,21061
142,S4,21061
89,S4,21061
140,S4,21061
79,S4,21061
135,S4,21061
103,S4,21061
79,S4,21061
106,S4,21061
156,S4,21061
126,S4,21061
106,S4,21061
116,S4,21061
202,S4,21061
196,S4,21061
197,S4,21061
234,S4,21061
173,S4,21061
115,S4,21061
103,S4,21061
118,S4,21061
103,S4,21061
128,S4,21061
119,S4,21061
87,S4,21061
110,S4,21061
86,S4,21061
141,S4,21061
101,S4,21061
104,S4,21061
76,S4,21061
164,S4,21061
84,S4,21061
217,S4,21061
126,S4,21061
90,S4,21061
101,S4,21061
95,S4,21061
8,S5,7550
11,S5,7550
10,S5,7550
14,S5,7550
10,S5,7550
13,S5,7550
16,S5,7550
10,S5,7550
8,S5,7550
11,S5,7550
8,S5,7550
20,S5,7550
18,S5,7550
10,S5,7550
17,S5,7550
8,S5,7550
10,S5,7550
17,S5,7550
17,S5,7550
11,S5,7550
15,S5,7550
10,S5,7550
11,S5,7550
24,S5,7550
18,S5,7550
13,S5,7550
10,S5,7550
9,S5,7550
9,S5,7550
14,S5,7550
8,S5,7550
23,S5,7550
14,S5,7550
15,S5,7550
13,S5,7550
17,S5,7550
9,S5,7550
8,S5,7550
7,S5,7550
8,S5,7550
17,S5,7550
16,S5,7550
8,S5,7550
8,S5,7550
13,S5,7550
9,S5,7550
18,S5,7550
8,S5,7550
10,S5,7550
13,S5,7550
8,S5,7550
10,S5,7550
8,S5,7550
12,S5,7550
8,S5,7550
8,S5,7550
10,S5,7550
102,S5,7550
48,S5,7550
73,S5,7550
52,S5,7550
47,S5,7550
44,S5,7550
85,S5,7550
113,S5,7550
85,S5,7550
47,S5,7550
41,S5,7550
56,S5,7550
45,S5,7550
63,S5,7550
41,S5,7550
53,S5,7550
72,S5,7550
50,S5,7550
40,S5,7550
66,S5,7550
46,S5,7550
72,S5,7550
62,S5,7550
90,S5,7550
45,S5,7550
52,S5,7550
74,S5,7550
42,S5,7550
58,S5,7550
90,S5,7550
81,S5,7550
48,S5,7550
71,S5,7550
140,S5,7550
41,S5,7550
39,S5,7550
68,S5,7550
82,S5,7550
68,S5,7550
46,S5,7550
56,S5,7550
44,S5,7550
65,S5,7550
113,S5,7550
53,S5,7550
46,S5,7550
45,S5,7550
56,S5,7550
96,S5,7550
48,S5,7550
53,S5,7550
54,S5,7550
40,S5,7550
65,S5,7550
55,S5,7550
66,S5,7550
66,S5,7550
459,S5,7550
227,S5,7550
166,S5,7550
249,S5,7550
219,S5,7550
479,S5,7550
349,S5,7550
327,S5,7550
296,S5,7550
238,S5,7550
244,S5,7550
417,S5,7550
315,S5,7550
155,S5,7550
397,S5,7550
441,S5,7550
266,S5,7550
313,S5,7550
210,S5,7550
279,S5,7550
422,S5,7550
252,S5,7550
491,S5,7550
443,S5,7550
425,S5,7550
483,S5,7550
279,S5,7550
411,S5,7550
447,S5,7550
305,S5,7550
308,S5,7550
350,S5,7550
220,S5,7550
303,S5,7550
222,S5,7550
397,S5,7550
418,S5,7550
387,S5,7550
197,S5,7550
254,S5,7550
427,S5,7550
367,S5,7550
303,S5,7550
323,S5,7550
235,S5,7550
497,S5,7550
403,S5,7550
306,S5,7550
266,S5,7550
318,S5,7550
234,S5,7550
422,S5,7550
208,S5,7550
444,S5,7550
355,S5,7550
265,S5,7550
239,S5,7550
312,S5,7550
218,S5,7550
283,S5,7550
317,S5,7550
184,S5,7550
264,S5,7550
175,S5,7550
207,S5,7550
347,S5,7550
164,S5,7550
152,S5,7550
192,S5,7550
144,S5,7550
214,S5,7550
249,S5,7550
179,S5,7550
287,S5,7550
119,S5,7550
481,S5,7550
343,S5,7550
208,S5,7550
213,S5,7550
207,S5,7550
262,S5,7550
228,S5,7550
433,S5,7550
188,S5,7550
163,S5,7550
138,S5,7550
141,S5,7550
267,S5,7550
149,S5,7550
152,S5,7550
117,S5,7550
230,S5,7550
231,S5,7550
143,S5,7550
119,S5,7550
329,S5,7550
126,S5,7550
144,S5,7550
370,S5,7550
158,S5,7550
130,S5,7550
136,S5,7550
193,S5,7550
134,S5,7550
125,S5,7550
138,S5,7550
151,S5,7550
165,S5,7550
133,S5,7550
129,S5,7550
173,S5,7550
273,S5,7550
244,S5,7550
145,S5,7550
179,S5,7550
271,S5,7550
176,S5,7550
246,S5,7550
167,S5,7550
249,S5,7550
155,S5,7550
204,S5,7550
395,S5,7550
59,S5,7550
55,S5,7550
78,S5,7550
68,S5,7550
87,S5,7550
93,S5,7550
56,S5,7550
111,S5,7550
88,S5,7550
93,S5,7550
64,S5,7550
66,S5,7550
72,S5,7550
65,S5,7550
66,S5,7550
73,S5,7550
81,S5,7550
142,S5,7550
83,S5,7550
135,S5,7550
183,S5,7550
133,S5,7550
141,S5,7550
68,S5,7550
76,S5,7550
256,S5,7550
47,S5,7550
72,S5,7550
75,S5,7550
71,S5,7550
63,S5,7550
56,S5,7550
88,S5,7550
62,S5,7550
45,S5,7550
82,S5,7550
60,S5,7550
85,S5,7550
94,S5,7550
102,S5,7550
49,S5,7550
79,S5,7550
217,S5,7550
88,S5,7550
79,S5,7550
63,S5,7550
95,S5,7550
119,S5,7550
90,S5,7550
79,S5,7550
69,S5,7550
48,S5,7550
128,S5,7550
74,S5,7550
152,S5,7550
61,S5,7550
104,S5,7550
60,S5,7550
54,S5,7550
65,S5,7550
55,S5,7550
65,S5,7550
57,S5,7550
65,S5,7550
73,S5,7550
94,S5,7550
63,S5,7550
56,S5,7550
54,S5,7550
87,S5,7550
115,S5,7550
55,S5,7550
147,S5,7550
51,S5,7550
79,S5,7550
51,S5,7550
88,S5,7550
160,S5,7550
58,S5,7550
62,S5,7550
57,S5,7550
74,S5,7550
123,S5,7550
107,S5,7550
69,S5,7550
45,S5,7550
71,S5,7550
80,S5,7550
71,S5,7550
58,S5,7550
71,S5,7550
89,S5,7550
86,S5,7550
55,S5,7550
64,S5,7550
109,S5,7550
62,S5,7550
97,S5,7550
63,S5,7550
126,S5,7550
97,S5,7550
103,S5,7550
73,S5,7550
63,S5,7550
113,S5,7550
101,S5,7550
76,S5,7550
97,S5,7550
81,S5,7550
62,S5,7550
45,S5,7550
103,S5,7550
49,S5,7550
49,S5,7550
115,S5,7550
117,S5,7550
89,S5,7550
108,S5,7550
115,S5,7550
94,S5,7550
115,S5,7550
99,S5,7550
84,S5,7550
211,S5,7550
12,S5,7550
11,S5,7550
10,S5,7550
17,S5,7550
17,S5,7550
10,S5,7550
13,S5,7550
8,S5,7550
12,S5,7550
8,S5,7550
17,S5,7550
8,S5,7550
8,S5,7550
7,S5,7550
7,S5,7550
10,S5,7550
9,S5,7550
10,S5,7550
11,S5,7550
10,S5,7550
12,S5,7550
25,S5,7550
17,S5,7550
16,S5,7550
15,S5,7550
14,S5,7550
7,S5,7550
10,S5,7550
14,S5,7550
17,S5,7550
13,S5,7550
8,S5,7550
12,S5,7550
14,S5,7550
9,S5,7550
10,S5,7550
9,S5,7550
9,S5,7550
8,S5,7550
5,S5,7550
9,S5,7550
13,S5,7550
10,S5,7550
8,S5,7550
9,S5,7550
12,S5,7550
9,S5,7550
15,S5,7550
13,S5,7550
9,S5,7550
9,S5,7550
10,S5,7550
14,S5,7550
7,S5,7550
7,S5,7550
7,S5,7550
10,S5,7550
8,S5,7550
8,S5,7550
7,S5,7550
7,S5,7550
7,S5,7550
9,S5,7550
10,S5,7550
10,S5,7550
12,S5,7550
8,S5,7550
7,S5,7550
9,S5,7550
7,S5,7550
7,S5,7550
10,S5,7550
13,S5,7550
8,S5,7550
8,S5,7550
10,S5,7550
13,S5,7550
11,S5,7550
12,S5,7550
17,S5,7550
14,S5,7550
13,S5,7550
14,S5,7550
23,S5,7550
18,S5,7550
16,S5,7550
12,S5,7550
12,S5,7550
12,S5,7550
10,S5,7550
10,S5,7550
8,S5,7550
17,S5,7550
13,S5,7550
8,S5,7550
18,S5,7550
9,S5,7550
9,S5,7550
20,S5,7550
9,S5,7550
6,S5,7550
10,S5,7550
10,S5,7550
15,S5,7550
9,S5,7550
10,S5,7550
8,S5,7550
10,S5,7550
14,S5,7550
9,S5,7550
7,S5,7550
10,S5,7550
10,S5,7550
12,S5,7550
10,S5,7550
15,S5,7550
10,S5,7550
10,S5,7550
8,S5,7550
14,S5,7550
8,S5,7550
13,S5,7550
8,S5,7550
6,S5,7550
6,S5,7550
11,S5,7550
8,S5,7550
9,S5,7550
6,S5,7550
11,S5,7550
10,S5,7550
17,S5,7550
29,S5,7550
7,S5,7550
11,S5,7550
12,S5,7550
11,S5,7550
10,S5,7550
8,S5,7550
9,S5,7550
5,S5,7550
15,S5,7550
14,S5,7550
17,S5,7550
12,S5,7550
12,S5,7550
14,S5,7550
10,S5,7550
9,S5,7550
15,S5,7550
17,S5,7550
8,S5,7550
14,S5,7550
15,S5,7550
9,S5,7550
9,S5,7550
9,S5,7550
11,S5,7550
10,S5,7550
9,S5,7550
9,S5,7550
13,S5,7550
10,S5,7550
9,S5,7550
13,S5,7550
7,S5,7550
14,S5,7550
8,S5,7550
14,S5,7550
6,S5,7550
14,S5,7550
10,S5,7550
6,S5,7550
13,S5,7550
11,S5,7550
10,S5,7550
13,S5,7550
7,S5,7550
13,S5,7550
13,S5,7550
10,S5,7550
33,S5,7550
17,S5,7550
7,S5,7550
10,S5,7550
9,S5,7550
8,S5,7550
15,S5,7550
14,S5,7550
13,S5,7550
6,S5,7550
5,S5,7550
15,S5,7550
7,S5,7550
7,S5,7550
8,S5,7550
16,S5,7550
15,S5,7550
65,S5,7550
100,S5,7550
51,S5,7550
75,S5,7550
94,S5,7550
87,S5,7550
102,S5,7550
72,S5,7550
51,S5,7550
82,S5,7550
125,S5,7550
64,S5,7550
55,S5,7550
97,S5,7550
65,S5,7550
53,S5,7550
146,S5,7550
82,S5,7550
129,S5,7550
73,S5,7550
123,S5,7550
80,S5,7550
61,S5,7550
65,S5,7550
65,S5,7550
127,S5,7550
64,S5,7550
57,S5,7550
95,S5,7550
52,S5,7550
63,S5,7550
111,S5,7550
85,S5,7550
79,S5,7550
70,S5,7550
58,S5,7550
116,S5,7550
64,S5,7550
98,S5,7550
53,S5,7550
97,S5,7550
59,S5,7550
332,S5,7550
69,S5,7550
110,S5,7550
63,S5,7550
81,S5,7550
90,S5,7550
57,S5,7550
101,S5,7550
77,S5,7550
100,S5,7550
58,S5,7550
84,S5,7550
60,S5,7550
102,S5,7550
82,S5,7550
80,S5,7550
59,S5,7550
75,S5,7550
91,S5,7550
66,S5,7550
69,S5,7550
61,S5,7550
64,S5,7550
79,S5,7550
97,S5,7550
114,S5,7550
54,S5,7550
67,S5,7550
78,S5,7550
99,S5,7550
66,S5,7550
63,S5,7550
109,S5,7550
101,S5,7550
60,S5,7550
60,S5,7550
55,S5,7550
84,S5,7550
59,S5,7550
61,S5,7550
50,S5,7550
71,S5,7550
108,S5,7550
84,S5,7550
151,S5,7550
101,S5,7550
52,S5,7550
109,S5,7550
47,S5,7550
136,S5,7550
101,S5,7550
123,S5,7550
51,S5,7550
71,S5,7550
66,S5,7550
157,S5,7550
97,S5,7550
88,S5,7550
79,S5,7550
188,S5,7550
63,S5,7550
52,S5,7550
93,S5,7550
72,S5,7550
83,S5,7550
141,S5,7550
62,S5,7550
71,S5,7550
71,S5,7550
66,S5,7550
62,S5,7550
99,S5,7550
49,S5,7550
68,S5,7550
58,S5,7550
71,S5,7550
70,S5,7550
60,S5,7550
51,S5,7550
104,S5,7550
119,S5,7550
63,S5,7550
103,S5,7550
77,S5,7550
66,S5,7550
112,S5,7550
110,S5,7550
59,S5,7550
64,S5,7550
63,S5,7550
57,S5,7550
74,S5,7550
142,S5,7550
64,S5,7550
78,S5,7550
103,S5,7550
112,S5,7550
116,S5,7550
68,S5,7550
64,S5,7550
79,S5,7550
62,S5,7550
50,S5,7550
55,S5,7550
93,S5,7550
64,S5,7550
59,S5,7550
16,S5,7550
14,S5,7550
13,S5,7550
121,S5,7550
16,S5,7550
17,S5,7550
22,S5,7550
14,S5,7550
10,S5,7550
11,S5,7550
9,S5,7550
10,S5,7550
22,S5,7550
11,S5,7550
9,S5,7550
14,S5,7550
10,S5,7550
21,S5,7550
11,S5,7550
9,S5,7550
22,S5,7550
10,S5,7550
12,S5,7550
17,S5,7550
9,S5,7550
15,S5,7550
9,S5,7550
9,S5,7550
11,S5,7550
19,S5,7550
21,S5,7550
16,S5,7550
11,S5,7550
14,S5,7550
16,S5,7550
12,S5,7550
9,S5,7550
8,S5,7550
9,S5,7550
10,S5,7550
15,S5,7550
21,S5,7550
13,S5,7550
12,S5,7550
18,S5,7550
10,S5,7550
16,S5,7550
11,S5,7550
10,S5,7550
11,S5,7550
14,S5,7550
8,S5,7550
11,S5,7550
9,S5,7550
10,S5,7550
15,S5,7550
8,S5,7550
9,S5,7550
16,S5,7550
9,S5,7550
7,S5,7550
16,S5,7550
7,S5,7550
16,S5,7550
9,S5,7550
12,S5,7550
8,S5,7550
7,S5,7550
14,S5,7550
12,S5,7550
10,S5,7550
12,S5,7550
10,S5,7550
8,S5,7550
19,S5,7550
9,S5,7550
9,S5,7550
16,S5,7550
12,S5,7550
12,S5,7550
20,S5,7550
11,S5,7550
11,S5,7550
7,S5,7550
11,S5,7550
8,S5,7550
8,S5,7550
9,S5,7550
10,S5,7550
7,S5,7550
9,S5,7550
9,S5,7550
7,S5,7550
13,S5,7550
15,S5,7550
10,S5,7550
10,S5,7550
12,S5,7550
15,S5,7550
10,S5,7550
11,S5,7550
8,S5,7550
13,S5,7550
11,S5,7550
9,S5,7550
10,S5,7550
12,S5,7550
15,S5,7550
10,S5,7550
13,S5,7550
7,S5,7550
13,S5,7550
14,S5,7550
12,S5,7550
16,S5,7550
12,S5,7550
16,S5,7550
12,S5,7550
11,S5,7550
11,S5,7550
17,S5,7550
9,S5,7550
18,S5,7550
15,S5,7550
11,S5,7550
17,S5,7550
8,S5,7550
9,S5,7550
7,S5,7550
9,S5,7550
16,S5,7550
16,S5,7550
12,S5,7550
12,S5,7550
14,S5,7550
8,S5,7550
17,S5,7550
19,S5,7550
9,S5,7550
24,S5,7550
9,S5,7550
10,S5,7550
10,S5,7550
11,S5,7550
10,S5,7550
8,S5,7550
10,S5,7550
11,S5,7550
9,S5,7550
27,S5,7550
18,S5,7550
9,S5,7550
9,S5,7550
22,S5,7550
17,S5,7550
14,S5,7550
7,S5,7550
9,S5,7550
11,S5,7550
11,S5,7550
8,S5,7550
26,S5,7550
9,S5,7550
8,S5,7550
8,S5,7550
15,S5,7550
13,S5,7550
8,S5,7550
11,S5,7550
11,S5,7550
8,S5,7550
9,S5,7550
8,S5,7550
13,S5,7550
11,S5,7550
11,S5,7550
24,S5,7550
11,S5,7550
8,S5,7550
10,S5,7550
10,S5,7550
8,S5,7550
10,S5,7550
8,S5,7550
13,S5,7550
10,S5,7550
15,S5,7550
14,S5,7550
12,S5,7550
11,S5,7550
11,S5,7550
14,S5,7550
11,S5,7550
17,S5,7550
8,S5,7550
13,S5,7550
12,S5,7550
12,S5,7550
9,S5,7550
10,S5,7550
10,S5,7550
10,S5,7550
10,S5,7550
19,S5,7550
9,S5,7550
9,S5,7550
9,S5,7550
14,S5,7550
14,S5,7550
15,S5,7550
9,S5,7550
10,S5,7550
7,S5,7550
14,S5,7550
22,S5,7550
8,S5,7550
8,S5,7550
8,S5,7550
25,S5,7550
21,S5,7550
19,S5,7550
13,S5,7550
16,S5,7550
15,S5,7550
7,S5,7550
11,S5,7550
9,S5,7550
14,S5,7550
28,S5,7550
9,S5,7550
24,S5,7550
10,S5,7550
10,S5,7550
17,S5,7550
13,S5,7550
16,S5,7550
8,S5,7550
10,S5,7550
12,S5,7550
13,S5,7550
12,S5,7550
14,S5,7550
8,S5,7550
9,S5,7550
12,S5,7550
14,S5,7550
10,S5,7550
9,S5,7550
10,S5,7550
14,S5,7550
13,S5,7550
8,S5,7550
11,S5,7550
14,S5,7550
8,S5,7550
32,S5,7550
7,S5,7550
16,S5,7550
9,S5,7550
13,S5,7550
11,S5,7550
9,S5,7550
10,S5,7550
14,S5,7550
8,S5,7550
14,S5,7550
17,S5,7550
10,S5,7550
26,S5,7550
17,S5,7550
9,S5,7550
8,S5,7550
9,S5,7550
16,S5,7550
11,S5,7550
14,S5,7550
13,S5,7550
8,S5,7550
9,S5,7550
9,S5,7550
9,S5,7550
14,S5,7550
8,S5,7550
10,S5,7550
198,S5,7550
97,S5,7550
77,S5,7550
75,S5,7550
64,S5,7550
79,S5,7550
126,S5,7550
62,S5,7550
74,S5,7550
120,S5,7550
101,S5,7550
54,S5,7550
57,S5,7550
79,S5,7550
124,S5,7550
90,S5,7550
76,S5,7550
47,S5,7550
100,S5,7550
53,S5,7550
70,S5,7550
71,S5,7550
91,S5,7550
98,S5,7550
61,S5,7550
50,S5,7550
64,S5,7550
65,S5,7550
59,S5,7550
52,S5,7550
53,S5,7550
67,S5,7550
60,S5,7550
94,S5,7550
114,S5,7550
102,S5,7550
103,S5,7550
81,S5,7550
118,S5,7550
100,S5,7550
62,S5,7550
72,S5,7550
59,S5,7550
64,S5,7550
53,S5,7550
96,S5,7550
159,S5,7550
52,S5,7550
79,S5,7550
56,S5,7550
80,S5,7550
58,S5,7550
58,S5,7550
110,S5,7550
95,S5,7550
69,S5,7550
87,S5,7550
52,S5,7550
95,S5,7550
85,S5,7550
86,S5,7550
138,S5,7550
76,S5,7550
67,S5,7550
53,S5,7550
131,S5,7550
52,S5,7550
89,S5,7550
113,S5,7550
61,S5,7550
108,S5,7550
49,S5,7550
219,S5,7550
57,S5,7550
80,S5,7550
49,S5,7550
85,S5,7550
106,S5,7550
69,S5,7550
83,S5,7550
66,S5,7550
57,S5,7550
57,S5,7550
92,S5,7550
57,S5,7550
71,S5,7550
58,S5,7550
70,S5,7550
85,S5,7550
89,S5,7550
89,S5,7550
53,S5,7550
48,S5,7550
76,S5,7550
65,S5,7550
76,S5,7550
131,S5,7550
60,S5,7550
70,S5,7550
44,S5,7550
62,S5,7550
48,S5,7550
92,S5,7550
54,S5,7550
54,S5,7550
56,S5,7550
90,S5,7550
86,S5,7550
131,S5,7550
54,S5,7550
130,S5,7550
79,S5,7550
101,S5,7550
56,S5,7550
74,S5,7550
59,S5,7550
69,S5,7550
95,S5,7550
76,S5,7550
105,S5,7550
63,S5,7550
62,S5,7550
66,S5,7550
72,S5,7550
68,S5,7550
54,S5,7550
51,S5,7550
87,S5,7550
79,S5,7550
89,S5,7550
54,S5,7550
79,S5,7550
60,S5,7550
60,S5,7550
57,S5,7550
69,S5,7550
102,S5,7550
82,S5,7550
119,S5,7550
55,S5,7550
106,S5,7550
82,S5,7550
69,S5,7550
81,S5,7550
60,S5,7550
64,S5,7550
93,S5,7550
55,S5,7550
77,S5,7550
69,S5,7550
92,S5,7550
63,S5,7550
61,S5,7550
82,S5,7550
52,S5,7550
416,S5,7550
50,S5,7550
94,S5,7550
58,S5,7550
86,S5,7550
52,S5,7550
101,S5,7550
50,S5,7550
48,S5,7550
119,S5,7550
60,S5,7550
56,S5,7550
62,S5,7550
93,S5,7550
146,S5,7550
125,S5,7550
71,S5,7550
85,S5,7550
77,S5,7550
96,S5,7550
50,S5,7550
61,S5,7550
52,S5,7550
55,S5,7550
105,S5,7550
103,S5,7550
85,S5,7550
53,S5,7550
45,S5,7550
71,S5,7550
67,S5,7550
49,S5,7550
62,S5,7550
57,S5,7550
51,S5,7550
54,S5,7550
71,S5,7550
140,S5,7550
116,S5,7550
104,S5,7550
46,S5,7550
104,S5,7550
68,S5,7550
55,S5,7550
74,S5,7550
60,S5,7550
124,S5,7550
95,S5,7550
90,S5,7550
142,S5,7550
116,S5,7550
110,S5,7550
234,S5,7550
52,S5,7550
65,S5,7550
90,S5,7550
59,S5,7550
109,S5,7550
57,S5,7550
92,S5,7550
60,S5,7550
111,S5,7550
78,S5,7550
48,S5,7550
126,S5,7550
103,S5,7550
139,S5,7550
48,S5,7550
61,S5,7550
92,S5,7550
48,S5,7550
54,S5,7550
114,S5,7550
72,S5,7550
91,S5,7550
73,S5,7550
75,S5,7550
76,S5,7550
191,S5,7550
99,S5,7550
68,S5,7550
104,S5,7550
100,S5,7550
82,S5,7550
50,S5,7550
75,S5,7550
117,S5,7550
61,S5,7550
57,S5,7550
98,S5,7550
103,S5,7550
67,S5,7550
125,S5,7550
50,S5,7550
132,S5,7550
97,S5,7550
67,S5,7550
79,S5,7550
91,S5,7550
82,S5,7550
87,S5,7550
59,S5,7550
53,S5,7550
59,S5,7550
54,S5,7550
49,S5,7550
55,S5,7550
144,S5,7550
63,S5,7550
63,S5,7550
229,S5,7550
117,S5,7550
99,S5,7550
47,S5,7550
51,S5,7550
48,S5,7550
56,S5,7550
54,S5,7550
96,S5,7550
66,S5,7550
52,S5,7550
64,S5,7550
64,S5,7550
54,S5,7550
68,S5,7550
146,S5,7550
53,S5,7550
103,S5,7550
65,S5,7550
72,S5,7550
82,S5,7550
102,S5,7550
117,S5,7550
115,S5,7550
49,S5,7550
77,S5,7550
91,S5,7550
88,S5,7550
67,S5,7550
73,S5,7550
64,S5,7550
93,S5,7550
58,S5,7550
52,S5,7550
65,S5,7550
58,S5,7550
80,S5,7550
72,S5,7550
128,S5,7550
120,S5,7550
82,S5,7550
49,S5,7550
108,S5,7550
86,S5,7550
128,S5,7550
128,S5,7550
120,S5,7550
54,S5,7550
63,S5,7550
57,S5,7550
83,S5,7550
64,S5,7550
58,S5,7550
60,S5,7550
68,S5,7550
93,S5,7550
92,S5,7550
110,S5,7550
91,S5,7550
88,S5,7550
79,S5,7550
57,S5,7550
128,S5,7550
103,S5,7550
74,S5,7550
52,S5,7550
128,S5,7550
56,S5,7550
167,S5,7550
50,S5,7550
67,S5,7550
67,S5,7550
152,S5,7550
99,S5,7550
92,S5,7550
99,S5,7550
70,S5,7550
55,S5,7550
80,S5,7550
57,S5,7550
84,S5,7550
51,S5,7550
72,S5,7550
130,S5,7550
60,S5,7550
94,S5,7550
67,S5,7550
72,S5,7550
92,S5,7550
53,S5,7550
111,S5,7550
110,S5,7550
80,S5,7550
56,S5,7550
97,S5,7550
85,S5,7550
103,S5,7550
67,S5,7550
136,S5,7550
57,S5,7550
127,S5,7550
94,S5,7550
54,S5,7550
91,S5,7550
56,S5,7550
63,S5,7550
60,S5,7550
86,S5,7550
71,S5,7550
94,S5,7550
73,S5,7550
123,S5,7550
106,S5,7550
98,S5,7550
58,S5,7550
80,S5,7550
48,S5,7550
65,S5,7550
68,S5,7550
87,S5,7550
79,S5,7550
96,S5,7550
97,S5,7550
48,S5,7550
94,S5,7550
119,S5,7550
92,S5,7550
86,S5,7550
59,S5,7550
104,S5,7550
58,S5,7550
70,S5,7550
90,S5,7550
87,S5,7550
59,S5,7550
69,S5,7550
56,S5,7550
115,S5,7550
72,S5,7550
62,S5,7550
60,S5,7550
49,S5,7550
56,S5,7550
63,S5,7550
110,S5,7550
116,S5,7550
57,S5,7550
80,S5,7550
47,S5,7550
63,S5,7550
57,S5,7550
12,S5,7550
24,S5,7550
337,S5,7550
11,S5,7550
11,S5,7550
20,S5,7550
9,S5,7550
14,S5,7550
10,S5,7550
9,S5,7550
9,S5,7550
23,S5,7550
10,S5,7550
10,S5,7550
23,S5,7550
15,S5,7550
20,S5,7550
11,S5,7550
9,S5,7550
11,S5,7550
18,S5,7550
9,S5,7550
9,S5,7550
14,S5,7550
23,S5,7550
16,S5,7550
26,S5,7550
11,S5,7550
9,S5,7550
13,S5,7550
10,S5,7550
14,S5,7550
11,S5,7550
26,S5,7550
13,S5,7550
13,S5,7550
10,S5,7550
12,S5,7550
14,S5,7550
11,S5,7550
9,S5,7550
17,S5,7550
10,S5,7550
10,S5,7550
13,S5,7550
14,S5,7550
14,S5,7550
10,S5,7550
17,S5,7550
11,S5,7550
13,S5,7550
15,S5,7550
53,S5,7550
19,S5,7550
17,S5,7550
9,S5,7550
11,S5,7550
13,S5,7550
8,S5,7550
23,S5,7550
14,S5,7550
18,S5,7550
8,S5,7550
9,S5,7550
10,S5,7550
9,S5,7550
9,S5,7550
10,S5,7550
21,S5,7550
126,S5,7550
279,S5,7550
132,S5,7550
233,S5,7550
233,S5,7550
233,S5,7550
227,S5,7550
206,S5,7550
219,S5,7550
319,S5,7550
271,S5,7550
258,S5,7550
244,S5,7550
124,S5,7550
221,S5,7550
244,S5,7550
152,S5,7550
285,S5,7550
194,S5,7550
113,S5,7550
271,S5,7550
201,S5,7550
406,S5,7550
487,S5,7550
222,S5,7550
251,S5,7550
204,S5,7550
177,S5,7550
325,S5,7550
168,S5,7550
300,S5,7550
129,S5,7550
247,S5,7550
285,S5,7550
157,S5,7550
219,S5,7550
205,S5,7550
290,S5,7550
273,S5,7550
158,S5,7550
126,S5,7550
285,S5,7550
157,S5,7550
320,S5,7550
202,S5,7550
118,S5,7550
214,S5,7550
215,S5,7550
159,S5,7550
263,S5,7550
207,S5,7550
312,S5,7550
315,S5,7550
207,S5,7550
275,S5,7550
243,S5,7550
212,S5,7550
370,S5,7550
391,S5,7550
411,S5,7550
268,S5,7550
197,S5,7550
228,S5,7550
588,S5,7550
508,S5,7550
247,S5,7550
235,S5,7550
289,S5,7550
321,S5,7550
208,S5,7550
256,S5,7550
